"symbol","date","open","high","low","close","volume","adjusted"
"USDT-USD",2020-09-05,1.003649,1.020304,0.99334,1.000151,78154159842,1.000151
"USDT-USD",2020-09-06,1.001165,1.006931,0.995432,1.002838,66315625008,1.002838
"USDT-USD",2020-09-07,1.002972,1.007879,0.99347,1.000537,59139010478,1.000537
"USDT-USD",2020-09-08,1.000079,1.007425,0.990326,1.001025,56334310286,1.001025
"USDT-USD",2020-09-09,1.000862,1.006574,0.998093,1.002102,42234198845,1.002102
"USDT-USD",2020-09-10,1.001759,1.009916,0.9946,1.001457,52111960702,1.001457
"USDT-USD",2020-09-11,1.000978,1.012118,0.992306,1.001517,46009434500,1.001517
"USDT-USD",2020-09-12,1.001071,1.013069,0.997937,1.001307,43506381696,1.001307
"USDT-USD",2020-09-13,1.001163,1.007473,0.995756,0.999213,46330693824,0.999213
"USDT-USD",2020-09-14,0.998951,1.013686,0.993981,1.001289,49936255991,1.001289
"USDT-USD",2020-09-15,1.001485,1.006307,0.998797,1.002487,49718173930,1.002487
"USDT-USD",2020-09-16,1.002499,1.006826,0.999355,1.003444,50682289026,1.003444
"USDT-USD",2020-09-17,1.003811,1.00535,0.999017,1.001878,51695424541,1.001878
"USDT-USD",2020-09-18,1.00131,1.017358,0.997177,0.999502,47248825663,0.999502
"USDT-USD",2020-09-19,1.001693,1.005516,0.996977,1.002017,37361830219,1.002017
"USDT-USD",2020-09-20,1.002247,1.007621,0.996914,1.002654,39841903146,1.002654
"USDT-USD",2020-09-21,1.001886,1.00834,0.996663,1.003263,51961935426,1.003263
"USDT-USD",2020-09-22,1.003398,1.006741,0.998589,1.001444,38413876677,1.001444
"USDT-USD",2020-09-23,1.000758,1.002535,0.999543,1.000923,43424219416,1.000923
"USDT-USD",2020-09-24,1.000947,1.001737,0.999356,1.001268,45065266037,1.001268
"USDT-USD",2020-09-25,1.001223,1.002417,0.999924,1.001468,41889632698,1.001468
"USDT-USD",2020-09-26,1.001457,1.003062,1.00072,1.001832,37079804018,1.001832
"USDT-USD",2020-09-27,1.002075,1.004022,0.99982,1.001486,36832675909,1.001486
"USDT-USD",2020-09-28,1.001279,1.002718,0.999962,1.001121,42448311096,1.001121
"USDT-USD",2020-09-29,1.001242,1.00199,1.000407,1.000854,37215776820,1.000854
"USDT-USD",2020-09-30,1.000819,1.001576,1.000225,1.001364,36326500299,1.001364
"USDT-USD",2020-10-01,1.001506,1.003311,0.999741,1.000699,44191606929,1.000699
"USDT-USD",2020-10-02,1.000681,1.002721,1.000386,1.001049,43341045659,1.001049
"USDT-USD",2020-10-03,1.001054,1.001528,1.000882,1.001108,29434211991,1.001108
"USDT-USD",2020-10-04,1.001114,1.001686,1.001114,1.001359,30365398041,1.001359
"USDT-USD",2020-10-05,1.00136,1.001878,1.000486,1.000866,33618477224,1.000866
"USDT-USD",2020-10-06,1.000878,1.000923,1.000415,1.000448,43474684779,1.000448
"USDT-USD",2020-10-07,1.000437,1.000857,1.000018,1.000707,34832780084,1.000707
"USDT-USD",2020-10-08,1.000709,1.001429,1.000448,1.001252,40437506638,1.001252
"USDT-USD",2020-10-09,1.001207,1.001493,1.000929,1.00118,40570731731,1.00118
"USDT-USD",2020-10-10,1.001147,1.001356,1.000774,1.000884,41298643279,1.000884
"USDT-USD",2020-10-11,1.000931,1.001261,1.000511,1.000734,36190854082,1.000734
"USDT-USD",2020-10-12,1.000784,1.001316,1.000598,1.001302,45422749776,1.001302
"USDT-USD",2020-10-13,1.0013,1.001358,1.000841,1.001111,41852256541,1.001111
"USDT-USD",2020-10-14,1.001103,1.001324,1.000766,1.001007,42676684541,1.001007
"USDT-USD",2020-10-15,1.000996,1.001158,1.000686,1.000796,40681227712,1.000796
"USDT-USD",2020-10-16,1.00085,1.001113,1.000567,1.001047,42355198410,1.001047
"USDT-USD",2020-10-17,1.00092,1.001271,1.000606,1.000697,31063236700,1.000697
"USDT-USD",2020-10-18,1.000715,1.000944,1.000603,1.000784,29893695719,1.000784
"USDT-USD",2020-10-19,1.000774,1.001068,1.000376,1.000853,35567986142,1.000853
"USDT-USD",2020-10-20,1.000784,1.001121,1.000461,1.000985,43872844120,1.000985
"USDT-USD",2020-10-21,1.000979,1.002154,1.000742,1.001834,60904084735,1.001834
"USDT-USD",2020-10-22,1.001923,1.002003,1.000827,1.001091,51457694149,1.001091
"USDT-USD",2020-10-23,1.001069,1.001285,1.000468,1.000657,45364336403,1.000657
"USDT-USD",2020-10-24,1.000657,1.001313,1.000631,1.000909,38024192721,1.000909
"USDT-USD",2020-10-25,1.000909,1.001287,1.000699,1.000721,37992408340,1.000721
"USDT-USD",2020-10-26,1.000721,1.001165,1.000497,1.000958,53856600950,1.000958
"USDT-USD",2020-10-27,1.000958,1.000977,1.000183,1.000223,50594554703,1.000223
"USDT-USD",2020-10-28,1.000223,1.00055,1.000059,1.00034,54295663450,1.00034
"USDT-USD",2020-10-29,1.00034,1.000692,1.000034,1.000349,45899362605,1.000349
"USDT-USD",2020-10-30,1.000349,1.001091,1.00016,1.000904,48310061722,1.000904
"USDT-USD",2020-10-31,1.000904,1.000921,1.000126,1.0002,42514424089,1.0002
"USDT-USD",2020-11-01,1.0002,1.000539,1.00012,1.000379,34361640768,1.000379
"USDT-USD",2020-11-02,1.000379,1.000652,1.000094,1.000523,47077503200,1.000523
"USDT-USD",2020-11-03,1.000523,1.000772,0.999929,1.000552,45019168827,1.000552
"USDT-USD",2020-11-04,1.000552,1.001127,1.000046,1.001079,51351488942,1.001079
"USDT-USD",2020-11-05,1.001079,1.001119,1.000376,1.00042,50361326125,1.00042
"USDT-USD",2020-11-06,1.00042,1.000805,0.999614,1.000296,52898738178,1.000296
"USDT-USD",2020-11-07,1.000296,1.001847,1.000108,1.001576,56226369647,1.001576
"USDT-USD",2020-11-08,1.001576,1.001777,1.000454,1.000846,36518314883,1.000846
"USDT-USD",2020-11-09,1.000846,1.001397,1.000504,1.000653,46110330836,1.000653
"USDT-USD",2020-11-10,1.000653,1.001292,1.000358,1.001127,38577912936,1.001127
"USDT-USD",2020-11-11,1.001127,1.001454,1.000797,1.000985,42668662479,1.000985
"USDT-USD",2020-11-12,1.000985,1.001436,1.000421,1.000509,43616955783,1.000509
"USDT-USD",2020-11-13,1.000509,1.00107,1.000189,1.000345,43464032776,1.000345
"USDT-USD",2020-11-14,1.000345,1.000565,0.999305,1.000288,37625148237,1.000288
"USDT-USD",2020-11-15,1.000288,1.000811,0.999994,1.000647,34845215193,1.000647
"USDT-USD",2020-11-16,1.000647,1.000921,1.000209,1.000412,43959721427,1.000412
"USDT-USD",2020-11-17,1.000443,1.000867,0.999833,1.00084,55094987084,1.00084
"USDT-USD",2020-11-18,1.00084,1.001341,1.000009,1.000399,68784549701,1.000399
"USDT-USD",2020-11-19,1.000399,1.000828,0.999867,1.000781,53334422091,1.000781
"USDT-USD",2020-11-20,1.000781,1.000862,1.000212,1.000427,58285960281,1.000427
"USDT-USD",2020-11-21,1.000427,1.000499,0.998639,0.998874,77062206041,0.998874
"USDT-USD",2020-11-22,0.998874,1.000459,0.998021,0.999203,80187383235,0.999203
"USDT-USD",2020-11-23,0.999203,1.000679,0.999058,1.000092,85808045491,1.000092
"USDT-USD",2020-11-24,1.000156,1.001083,0.998834,0.999808,99911012514,0.999808
"USDT-USD",2020-11-25,0.999805,1.001169,0.999456,1.000053,86889311262,1.000053
"USDT-USD",2020-11-26,1.000021,1.002408,0.999624,1.002035,114616849233,1.002035
"USDT-USD",2020-11-27,1.001955,1.002112,1.000664,1.0012,71012323469,1.0012
"USDT-USD",2020-11-28,1.001181,1.001583,1.000898,1.001001,59622219575,1.001001
"USDT-USD",2020-11-29,1.000981,1.001338,1.000599,1.00089,56283936388,1.00089
"USDT-USD",2020-11-30,1.000928,1.001167,0.99998,1.000377,78422057481,1.000377
"USDT-USD",2020-12-01,1.000369,1.001828,0.999744,1.001323,91231924619,1.001323
"USDT-USD",2020-12-02,1.001335,1.001534,1.000244,1.000671,65320503081,1.000671
"USDT-USD",2020-12-03,1.000534,1.001201,1.00039,1.00084,53438971741,1.00084
"USDT-USD",2020-12-04,1.000829,1.001213,0.999927,1.000237,57391362137,1.000237
"USDT-USD",2020-12-05,1.000206,1.000792,0.999982,1.000545,46459783524,1.000545
"USDT-USD",2020-12-06,1.000575,1.001291,1.00031,1.001203,41702527218,1.001203
"USDT-USD",2020-12-07,1.001191,1.001264,1.000242,1.000571,41553114205,1.000571
"USDT-USD",2020-12-08,1.000518,1.000639,0.999504,0.999706,51018510966,0.999706
"USDT-USD",2020-12-09,0.999741,1.001281,0.999579,1.000384,58645762362,1.000384
"USDT-USD",2020-12-10,1.000375,1.000717,0.999717,1.000253,42906892986,1.000253
"USDT-USD",2020-12-11,1.000247,1.000519,0.999685,1.000458,46855379778,1.000458
"USDT-USD",2020-12-12,1.000461,1.000933,1.000351,1.000464,37175152958,1.000464
"USDT-USD",2020-12-13,1.00045,1.000651,0.999839,0.999952,39919658599,0.999952
"USDT-USD",2020-12-14,0.999942,1.000414,0.999649,0.999932,34855969067,0.999932
"USDT-USD",2020-12-15,0.999932,1.001132,0.999876,1.000917,41060539775,1.000917
"USDT-USD",2020-12-16,1.000918,1.002178,0.997685,0.999979,65892006749,0.999979
"USDT-USD",2020-12-17,1.000001,1.000509,0.997718,0.999838,107057692974,0.999838
"USDT-USD",2020-12-18,0.999844,1.000938,0.999559,1.000868,68567341447,1.000868
"USDT-USD",2020-12-19,1.000873,1.001231,1.00044,1.000499,59773866553,1.000499
"USDT-USD",2020-12-20,1.00046,1.000511,0.999514,0.999643,62633975828,0.999643
"USDT-USD",2020-12-21,0.999668,1.000198,0.998288,0.999827,70204823309,0.999827
"USDT-USD",2020-12-22,0.999928,1.000339,0.998857,0.999641,72277839948,0.999641
"USDT-USD",2020-12-23,0.999687,1.000226,0.999074,0.999426,85019037325,0.999426
"USDT-USD",2020-12-24,0.999399,1.00001,0.997893,0.999931,70696999694,0.999931
"USDT-USD",2020-12-25,0.999909,1.000277,0.9992,1.000168,69379207764,1.000168
"USDT-USD",2020-12-26,1.000211,1.000211,0.998318,0.998481,70249332948,0.998481
"USDT-USD",2020-12-27,0.998463,0.999145,0.996489,0.998854,95264858228,0.998854
"USDT-USD",2020-12-28,0.998833,0.999239,0.997324,0.998603,76757036205,0.998603
"USDT-USD",2020-12-29,0.998614,0.999054,0.998371,0.99859,76792619209,0.99859
"USDT-USD",2020-12-30,0.998635,1.0004,0.998586,1.000275,72666964921,1.000275
"USDT-USD",2020-12-31,1.000291,1.000752,0.999462,1.000598,61468463255,1.000598
"USDT-USD",2021-01-01,1.000614,1.002052,1.000608,1.001916,60509986287,1.001916
"USDT-USD",2021-01-02,1.001888,1.001991,0.999541,1.0006,87333964442,1.0006
"USDT-USD",2021-01-03,1.000427,1.001902,0.999169,1.000514,120425679796,1.000514
"USDT-USD",2021-01-04,1.0005,1.002994,0.99943,1.000128,125906387011,1.000128
"USDT-USD",2021-01-05,1.000174,1.002832,0.999844,1.002202,101918715244,1.002202
"USDT-USD",2021-01-06,1.002229,1.002825,0.999568,1.001528,116105139289,1.001528
"USDT-USD",2021-01-07,1.001448,1.002573,0.99907,1.0004,129467601516,1.0004
"USDT-USD",2021-01-08,1.000365,1.001178,0.999135,1.000045,131555961745,1.000045
"USDT-USD",2021-01-09,1.000014,1.003157,0.999637,1.002947,103292241007,1.002947
"USDT-USD",2021-01-10,1.002924,1.002926,0.99854,1.000223,135437984723,1.000223
"USDT-USD",2021-01-11,1.000252,1.00109,0.993953,1.000587,180779058885,1.000587
"USDT-USD",2021-01-12,1.000592,1.001289,0.999028,1.000414,117509616511,1.000414
"USDT-USD",2021-01-13,1.000491,1.00106,0.999226,1.000017,98217076295,1.000017
"USDT-USD",2021-01-14,1.00002,1.00087,0.998922,0.998964,97567813514,0.998964
"USDT-USD",2021-01-15,0.998977,1.000167,0.998564,0.999845,112214718054,0.999845
"USDT-USD",2021-01-16,0.999835,1.001532,0.999424,1.000195,101603530718,1.000195
"USDT-USD",2021-01-17,1.000227,1.000723,0.999212,1.000414,91132972168,1.000414
"USDT-USD",2021-01-18,1.000412,1.001132,0.999841,1.000804,81024209658,1.000804
"USDT-USD",2021-01-19,1.000769,1.002276,1.000092,1.000436,103734629698,1.000436
"USDT-USD",2021-01-20,1.000413,1.000855,0.998861,1.000686,115893865966,1.000686
"USDT-USD",2021-01-21,1.000697,1.000819,0.998144,0.999696,125636003892,0.999696
"USDT-USD",2021-01-22,0.999754,1.001611,0.99926,1.00135,121548669235,1.00135
"USDT-USD",2021-01-23,1.001362,1.001907,1.00048,1.000555,80722167203,1.000555
"USDT-USD",2021-01-24,1.000555,1.003127,1.000276,1.001417,84413124756,1.001417
"USDT-USD",2021-01-25,1.001454,1.00207,0.999651,0.999971,101158851200,0.999971
"USDT-USD",2021-01-26,0.999953,1.001826,0.999916,1.001081,101647526020,1.001081
"USDT-USD",2021-01-27,1.001102,1.002204,1.000407,1.001764,105901637306,1.001764
"USDT-USD",2021-01-28,1.001774,1.002336,1.000765,1.001543,104090387181,1.001543
"USDT-USD",2021-01-29,1.001297,1.003223,1.000008,1.000486,183670639698,1.000486
"USDT-USD",2021-01-30,1.000483,1.001333,0.999911,1.001243,115648742489,1.001243
"USDT-USD",2021-01-31,1.00122,1.001312,1.000262,1.000808,101327508212,1.000808
"USDT-USD",2021-02-01,1.000838,1.001162,0.999698,1.000645,117812471778,1.000645
"USDT-USD",2021-02-02,1.000645,1.001785,1.000367,1.001427,112355343051,1.001427
"USDT-USD",2021-02-03,1.001389,1.002326,1.000786,1.001013,106216534834,1.001013
"USDT-USD",2021-02-04,1.000989,1.001532,1.000509,1.000804,130071476669,1.000804
"USDT-USD",2021-02-05,1.000788,1.001574,0.999962,1.000131,116242339499,1.000131
"USDT-USD",2021-02-06,1.000127,1.002163,1.000068,1.001129,121039422025,1.001129
"USDT-USD",2021-02-07,1.001124,1.001482,1.000308,1.001211,130348566847,1.001211
"USDT-USD",2021-02-08,1.001241,1.003143,1.000291,1.001044,156718232410,1.001044
"USDT-USD",2021-02-09,1.001082,1.002882,1.000438,1.001232,155577364901,1.001232
"USDT-USD",2021-02-10,1.001268,1.001703,1.000323,1.000722,167294523848,1.000722
"USDT-USD",2021-02-11,1.000701,1.001316,1.00024,1.000367,144658901916,1.000367
"USDT-USD",2021-02-12,1.000467,1.001843,1.00015,1.001692,147107216422,1.001692
"USDT-USD",2021-02-13,1.001702,1.002065,0.99994,1.000828,153120142052,1.000828
"USDT-USD",2021-02-14,1.000803,1.001228,1.000118,1.000746,138353850761,1.000746
"USDT-USD",2021-02-15,1.000787,1.000993,0.999694,1.00025,162693579145,1.00025
"USDT-USD",2021-02-16,1.000263,1.000596,0.999411,1.000403,141032763591,1.000403
"USDT-USD",2021-02-17,1.000341,1.001272,0.999803,1.00037,139150324868,1.00037
"USDT-USD",2021-02-18,1.000362,1.000788,0.999531,1.000019,94966568287,1.000019
"USDT-USD",2021-02-19,1.000045,1.000698,0.999191,1.000201,113649609569,1.000201
"USDT-USD",2021-02-20,1.000228,1.000535,0.999496,1.000068,137486320908,1.000068
"USDT-USD",2021-02-21,1.00008,1.000825,0.999766,1.000332,102446076715,1.000332
"USDT-USD",2021-02-22,1.000312,1.000473,0.998978,1.000111,169690403440,1.000111
"USDT-USD",2021-02-23,1.000168,1.000542,0.997413,1.000032,195964923867,1.000032
"USDT-USD",2021-02-24,0.999995,1.000882,0.999538,1.000757,129007383618,1.000757
"USDT-USD",2021-02-25,1.000746,1.001207,0.999795,1.000149,105464333625,1.000149
"USDT-USD",2021-02-26,1.000075,1.000379,0.998726,0.999994,124624106848,0.999994
"USDT-USD",2021-02-27,0.99996,1.001311,0.999374,1.001178,94710037977,1.001178
"USDT-USD",2021-02-28,1.001221,1.002484,1.000833,1.002115,106489914975,1.002115
"USDT-USD",2021-03-01,1.002087,1.002332,1.000409,1.000409,96252860017,1.000409
"USDT-USD",2021-03-02,1.000418,1.001062,1.000292,1.001022,92797362841,1.001022
"USDT-USD",2021-03-03,1.00104,1.001099,0.999978,1.000417,94786928488,1.000417
"USDT-USD",2021-03-04,1.000398,1.000859,0.99959,1.000074,103244765110,1.000074
"USDT-USD",2021-03-05,1.000052,1.000922,0.999839,1.000819,87483469989,1.000819
"USDT-USD",2021-03-06,1.000782,1.000951,0.999282,1.00019,66739320404,1.00019
"USDT-USD",2021-03-07,1.000127,1.000597,1.000005,1.000318,70107811561,1.000318
"USDT-USD",2021-03-08,1.000313,1.000787,1.000141,1.000432,88859705060,1.000432
"USDT-USD",2021-03-09,1.000419,1.000842,1.000121,1.000668,95447392493,1.000668
"USDT-USD",2021-03-10,1.000681,1.000949,1.000199,1.000526,94996172814,1.000526
"USDT-USD",2021-03-11,1.0006,1.000694,0.999932,1.000583,93576067866,1.000583
"USDT-USD",2021-03-12,1.000554,1.000699,0.999881,1.000343,99392797660,1.000343
"USDT-USD",2021-03-13,1.000362,1.00078,0.999286,0.999845,105301861825,0.999845
"USDT-USD",2021-03-14,0.99983,1.000343,0.999474,0.999791,83527066354,0.999791
"USDT-USD",2021-03-15,0.999835,1.001019,0.999406,1.000374,110958014435,1.000374
"USDT-USD",2021-03-16,1.000359,1.000723,0.999216,1.000058,101176062799,1.000058
"USDT-USD",2021-03-17,1.000037,1.002317,0.999083,0.999083,94297363539,0.999083
"USDT-USD",2021-03-18,0.999031,1.001469,0.9987,1.000925,87360030730,1.000925
"USDT-USD",2021-03-19,1.000968,1.004073,1.000395,1.002632,78992617747,1.002632
"USDT-USD",2021-03-20,1.002766,1.004104,1.00161,1.00223,78910215980,1.00223
"USDT-USD",2021-03-21,1.002264,1.002932,0.999538,1.00128,75434025575,1.00128
"USDT-USD",2021-03-22,1.001136,1.004059,0.998955,1.001811,86052511859,1.001811
"USDT-USD",2021-03-23,1.001811,1.002444,1.000365,1.001195,87718238071,1.001195
"USDT-USD",2021-03-24,1.001024,1.00232,0.999719,1.001301,97177670255,1.001301
"USDT-USD",2021-03-25,1.001242,1.001534,0.999725,1.001016,97273950074,1.001016
"USDT-USD",2021-03-26,1.001033,1.002559,0.99956,1.001222,82935770974,1.001222
"USDT-USD",2021-03-27,1.001286,1.001934,0.999872,1.000601,73586222744,1.000601
"USDT-USD",2021-03-28,1.000503,1.002413,1.000082,1.000607,69313550904,1.000607
"USDT-USD",2021-03-29,1.000639,1.000676,0.999259,0.999759,80873581836,0.999759
"USDT-USD",2021-03-30,0.999804,1.001,0.999005,1.000896,82702790409,1.000896
"USDT-USD",2021-03-31,1.000816,1.002453,0.999378,1.00002,111253962206,1.00002
"USDT-USD",2021-04-01,0.999983,1.001545,0.999715,1.000464,108310288784,1.000464
"USDT-USD",2021-04-02,1.000615,1.002324,0.998423,1.000576,103736039046,1.000576
"USDT-USD",2021-04-03,1.000508,1.003261,0.998047,1.003085,109584392991,1.003085
"USDT-USD",2021-04-04,1.003145,1.011516,1.001082,1.003402,99459708393,1.003402
"USDT-USD",2021-04-05,1.003438,1.004851,0.999786,1.000254,132303093446,1.000254
"USDT-USD",2021-04-06,1.000106,1.002012,0.999524,1.00168,145941395057,1.00168
"USDT-USD",2021-04-07,1.001607,1.002589,1.00037,1.001855,161005666625,1.001855
"USDT-USD",2021-04-08,1.001883,1.001883,1.000144,1.000167,100309980611,1.000167
"USDT-USD",2021-04-09,1.00066,1.001754,1.000242,1.001098,86500025530,1.001098
"USDT-USD",2021-04-10,1.001109,1.002159,0.997404,1.000469,111560200798,1.000469
"USDT-USD",2021-04-11,1.000524,1.002583,0.998694,1.002177,100277986732,1.002177
"USDT-USD",2021-04-12,1.002161,1.002235,0.998941,0.999937,106711464727,0.999937
"USDT-USD",2021-04-13,1.000019,1.001296,0.998829,0.999275,137132738350,0.999275
"USDT-USD",2021-04-14,0.999235,1.002643,0.999012,1.00159,172073450566,1.00159
"USDT-USD",2021-04-15,1.001496,1.003696,1.000508,1.000877,134206127794,1.000877
"USDT-USD",2021-04-16,1.001086,1.003915,1.000093,1.002345,232378434390,1.002345
"USDT-USD",2021-04-17,1.002434,1.011868,0.999549,1.01153,178501336545,1.01153
"USDT-USD",2021-04-18,1.011404,1.028045,0.9998,1.000104,226468468195,1.000104
"USDT-USD",2021-04-19,0.999953,1.0002,0.9998,0.999865,169646878924,0.999865
"USDT-USD",2021-04-20,0.999936,1.0002,0.999801,0.999938,171214521691,0.999938
"USDT-USD",2021-04-21,1.000092,1.0002,0.999802,0.999932,130529572776,0.999932
"USDT-USD",2021-04-22,0.999944,1.000199,0.9998,1.00009,166853483576,1.00009
"USDT-USD",2021-04-23,0.999946,1.0002,0.999801,1.000162,200928310345,1.000162
"USDT-USD",2021-04-24,1.000138,1.000199,0.9998,0.999909,105265165685,0.999909
"USDT-USD",2021-04-25,1.000136,1.0002,0.9998,0.999934,91733321074,0.999934
"USDT-USD",2021-04-26,1.000155,1.0002,0.9998,1.000042,114746493323,1.000042
"USDT-USD",2021-04-27,0.999841,1.0002,0.9998,1.000062,100848882802,1.000062
"USDT-USD",2021-04-28,1.000163,1.0002,0.999801,1.000052,107174178546,1.000052
"USDT-USD",2021-04-29,0.999814,1.000199,0.999801,0.999966,93716158086,0.999966
"USDT-USD",2021-04-30,1.000044,1.0002,0.9998,1.000009,99120376275,1.000009
"USDT-USD",2021-05-01,0.999871,1.0002,0.9998,1.000111,93561408428,1.000111
"USDT-USD",2021-05-02,0.999912,1.0002,0.9998,1.000132,87140031400,1.000132
"USDT-USD",2021-05-03,0.999959,1.0002,0.9998,1.000165,115365514515,1.000165
"USDT-USD",2021-05-04,0.999931,1.000199,0.9998,0.999951,184507815469,0.999951
"USDT-USD",2021-05-05,0.999983,1.000199,0.9998,0.999875,194666058568,0.999875
"USDT-USD",2021-05-06,1.000069,1.0002,0.9998,1.000169,209142160582,1.000169
"USDT-USD",2021-05-07,1.000048,1.0002,0.9998,1.000166,195953903780,1.000166
"USDT-USD",2021-05-08,0.999949,1.0002,0.9998,1.000078,154970468014,1.000078
"USDT-USD",2021-05-09,1.000168,1.0002,0.999801,1.000058,177124716916,1.000058
"USDT-USD",2021-05-10,0.999801,1.000199,0.9998,1.000137,196654261473,1.000137
"USDT-USD",2021-05-11,0.999813,1.0002,0.9998,0.999967,175304543466,0.999967
"USDT-USD",2021-05-12,1.000067,1.0002,0.9998,0.999993,179881127372,0.999993
"USDT-USD",2021-05-13,0.99992,1.0002,0.999801,0.999868,238503239903,0.999868
"USDT-USD",2021-05-14,1.000096,1.0002,0.9998,0.999965,157669573391,0.999965
"USDT-USD",2021-05-15,0.99996,1.0002,0.999801,0.999823,160240116663,0.999823
"USDT-USD",2021-05-16,1.000124,1.000199,0.999801,0.999975,156189820298,0.999975
"USDT-USD",2021-05-17,0.999851,1.0002,0.9998,0.999802,174105627753,0.999802
"USDT-USD",2021-05-18,0.999983,1.001995,0.999802,1.00068,139497732905,1.00068
"USDT-USD",2021-05-19,1.00062,1.001999,0.998628,1.001616,279067455600,1.001616
"USDT-USD",2021-05-20,1.001725,1.001996,1.000888,1.001852,203389167819,1.001852
"USDT-USD",2021-05-21,1.001907,1.002,1.000956,1.001888,175788781082,1.001888
"USDT-USD",2021-05-22,1.001962,1.001997,1.000658,1.001555,123183907998,1.001555
"USDT-USD",2021-05-23,1.001569,1.001996,1.000445,1.001674,166357484552,1.001674
"USDT-USD",2021-05-24,1.001623,1.001998,1.001029,1.001472,150726607629,1.001472
"USDT-USD",2021-05-25,1.001424,1.002,1.00101,1.001149,133337899988,1.001149
"USDT-USD",2021-05-26,1.001113,1.001999,1.000809,1.001766,115346863805,1.001766
"USDT-USD",2021-05-27,1.001789,1.001999,1.000698,1.000991,98115089359,1.000991
"USDT-USD",2021-05-28,1.000907,1.001672,1.000344,1.000481,114444985848,1.000481
"USDT-USD",2021-05-29,1.0005,1.001172,1.000086,1.000392,93338666927,1.000392
"USDT-USD",2021-05-30,1.000372,1.000821,0.99965,1.000063,76081689608,1.000063
"USDT-USD",2021-05-31,0.999986,1.001268,0.999965,1.000533,87983357586,1.000533
"USDT-USD",2021-06-01,1.000478,1.001066,0.999739,1.000109,84110288079,1.000109
"USDT-USD",2021-06-02,1.000071,1.000852,0.99976,1.00055,80399629557,1.00055
"USDT-USD",2021-06-03,1.000365,1.000927,0.99998,1.000571,79950612936,1.000571
"USDT-USD",2021-06-04,1.000455,1.001472,1.000089,1.001038,92563710563,1.001038
"USDT-USD",2021-06-05,1.001146,1.001625,1.000086,1.000313,74062610826,1.000313
"USDT-USD",2021-06-06,1.00047,1.001021,1.000279,1.00084,54108953419,1.00084
"USDT-USD",2021-06-07,1.000853,1.001216,0.999914,1.000789,70487554952,1.000789
"USDT-USD",2021-06-08,1.000729,1.001634,1.000399,1.00119,96727203765,1.00119
"USDT-USD",2021-06-09,1.001213,1.001559,1.000231,1.000572,92231696007,1.000572
"USDT-USD",2021-06-10,1.000532,1.001039,1.000165,1.000738,72706032485,1.000738
"USDT-USD",2021-06-11,1.000764,1.000998,0.999946,1.000511,62233050872,1.000511
"USDT-USD",2021-06-12,1.000485,1.001211,1.000096,1.00114,62020661713,1.00114
"USDT-USD",2021-06-13,1.001137,1.001292,0.999569,0.999733,62855843708,0.999733
"USDT-USD",2021-06-14,0.999695,1.000782,0.999617,1.000626,64693139740,1.000626
"USDT-USD",2021-06-15,1.000465,1.010425,0.999743,1.000377,69666548571,1.000377
"USDT-USD",2021-06-16,1.000388,1.000911,0.999388,1.000023,60779453764,1.000023
"USDT-USD",2021-06-17,1.000112,1.000745,0.999742,1.000745,55428282562,1.000745
"USDT-USD",2021-06-18,1.000704,1.002,0.999879,1.001749,58250506049,1.001749
"USDT-USD",2021-06-19,1.001646,1.001996,1.000382,1.001451,48324762375,1.001451
"USDT-USD",2021-06-20,1.001548,1.001612,1.000348,1.000875,57176763747,1.000875
"USDT-USD",2021-06-21,1.000914,1.001782,0.999953,1.000089,90616591970,1.000089
"USDT-USD",2021-06-22,1.000156,1.001777,0.999896,1.001002,101175206595,1.001002
"USDT-USD",2021-06-23,1.000962,1.001142,1.00039,1.000746,78451207170,1.000746
"USDT-USD",2021-06-24,1.000726,1.000984,0.999908,1.000149,54635236494,1.000149
"USDT-USD",2021-06-25,1.000093,1.000583,0.998953,0.999845,66436810480,0.999845
"USDT-USD",2021-06-26,0.999855,1.001321,0.999686,1.001214,60323833680,1.001214
"USDT-USD",2021-06-27,1.00126,1.002,1.000524,1.000642,53158745469,1.000642
"USDT-USD",2021-06-28,1.000689,1.000803,0.999883,0.999928,56773812735,0.999928
"USDT-USD",2021-06-29,0.999951,1.000811,0.999901,1.000024,64868482234,1.000024
"USDT-USD",2021-06-30,1.000053,1.000634,0.999706,1.000216,62591206838,1.000216
"USDT-USD",2021-07-01,1.000201,1.00064,0.999997,1.000226,54577458289,1.000226
"USDT-USD",2021-07-02,1.000301,1.00083,0.999991,1.000033,45626594041,1.000033
"USDT-USD",2021-07-03,1.000046,1.000674,0.999914,0.999956,41194990425,0.999956
"USDT-USD",2021-07-04,0.999987,1.000165,0.998902,0.999501,43066655708,0.999501
"USDT-USD",2021-07-05,0.999426,1.00104,0.999426,1.000667,47215849676,1.000667
"USDT-USD",2021-07-06,1.000728,1.000879,0.999825,1.00009,51054194253,1.00009
"USDT-USD",2021-07-07,1.000022,1.000792,0.999772,1.000708,50370827531,1.000708
"USDT-USD",2021-07-08,1.000628,1.001404,0.999698,0.9999,54546974469,0.9999
"USDT-USD",2021-07-09,0.999897,1.000134,0.9995,0.999639,48513127150,0.999639
"USDT-USD",2021-07-10,0.999733,1.000535,0.999461,0.99998,39811881630,0.99998
"USDT-USD",2021-07-11,1.000051,1.001093,0.999919,1.000225,33700882503,1.000225
